TAZ,APARKS,EMPEDU_P,EMPFOO_P,EMPGOV_P,EMPIND_P,EMPMED_P,EMPOFC_P,EMPOTH_P,EMPRET_P,EMPRSC_P,EMPSVC_P,EMPTOT_P,HH_P,LUTYPE_P,MFUNITS,NPARKS,PARKDY_P,PARKHR_P,SFUNITS,SQFT_P,STUGRD_P,STUHGH_P,STUUNI_P,a1,a2,a3,a4,a5,a6,a7,a8
1708,1177,158,32,15.0,91,35,250,209,156,0,211,1157.0,2344,43518,222,2,0,0,1648,29629330,1028,0,0,166.0,289.0,262.0,339.0,328.0,220.0,351.0,389.0
1709,0,1209,256,1.0,1956,900,1890,436,342,0,406,7396.0,3108,43310,726,0,0,0,1554,40556814,0,0,4640,290.0,488.0,406.0,472.0,310.0,274.0,391.0,477.0
1710,0,0,48,0.0,47,13,142,39,21,0,56,366.0,233,6711,101,0,0,0,177,28166737,0,0,0,4.0,10.0,4.0,7.0,43.0,36.0,43.0,86.0
1711,38108,407,29,76.0,39,181,142,34,94,0,93,1095.0,2356,47958,84,3,0,0,1838,26821584,968,2026,0,116.0,205.0,191.0,210.0,417.0,264.0,415.0,538.0
1712,1607,6,5,0.0,15,1,24,29,14,0,22,116.0,1323,42141,58,1,0,0,1451,22572311,0,0,0,60.0,20.0,36.0,56.0,103.0,117.0,266.0,665.0
1713,46212,306,374,172.0,470,521,1325,347,721,0,222,4458.0,2190,22062,752,14,0,0,779,16851975,0,1506,0,222.0,315.0,304.0,368.0,268.0,177.0,255.0,281.0
1714,71332,66,149,34.0,24,235,409,114,72,0,216,1319.0,3311,26344,1429,12,0,0,936,13606735,355,0,0,303.0,499.0,500.0,498.0,352.0,315.0,406.0,438.0
1715,7043718,162,17,76.0,26,37,67,31,74,0,33,523.0,2942,78232,142,11,0,0,2849,92790401,1805,0,0,198.0,240.0,233.0,300.0,427.0,307.0,519.0,718.0
1716,0,2,50,0.0,7,42,62,12,30,0,44,249.0,2179,46555,148,0,0,0,1848,17749331,0,0,0,240.0,273.0,162.0,142.0,318.0,262.0,357.0,425.0
1717,0,74,107,33.0,18,650,173,30,128,0,33,1246.0,2000,35854,149,0,0,0,1431,15985665,343,0,0,128.0,226.0,224.0,300.0,275.0,206.0,285.0,356.0
1718,725,48,170,3870.0,1073,1232,433,516,640,0,172,8154.0,1546,12597,426,1,0,0,389,15224916,0,0,0,262.0,286.0,201.0,186.0,179.0,102.0,182.0,148.0
1719,0,69,36,15.0,1,63,24,18,2,0,9,237.0,1363,30628,84,0,0,0,1258,12423954,433,0,0,66.0,197.0,190.0,161.0,182.0,122.0,206.0,239.0
1720,0,126,9,0.0,104,236,52,110,61,0,141,839.0,1641,33611,161,0,0,0,1293,18310798,1013,0,0,190.0,248.0,160.0,237.0,215.0,120.0,229.0,242.0
1721,0,20,49,0.0,123,3,56,102,82,0,31,466.0,65,1677,4,0,0,0,11,31500692,0,0,0,1.0,3.0,1.0,3.0,6.0,7.0,8.0,36.0
1722,0,10,68,0.0,104,17,31,40,18,0,20,308.0,610,16689,0,0,0,0,635,34349060,0,0,0,12.0,66.0,41.0,38.0,53.0,71.0,139.0,190.0
1723,0,47,0,0.0,10,15,148,34,4,0,8,266.0,1235,32644,0,0,0,0,1258,45024111,307,0,0,15.0,59.0,61.0,103.0,141.0,119.0,262.0,475.0
1724,285370,469,261,17.0,1870,566,1337,484,352,0,566,5922.0,3607,59750,1492,5,0,0,2041,41303643,1737,179,0,331.0,612.0,478.0,495.0,396.0,347.0,419.0,529.0
1725,243165,667,36,4.0,129,118,103,118,43,0,172,1390.0,3272,70725,357,5,0,0,2690,61200621,1056,0,1098,320.0,312.0,396.0,422.0,496.0,415.0,393.0,518.0
1726,155211,305,57,9.0,179,89,140,122,86,0,79,1066.0,2001,39331,413,8,0,0,1499,32792164,723,0,0,149.0,281.0,238.0,155.0,319.0,258.0,263.0,338.0
1727,254755,88,103,116.0,91,62,219,100,183,0,8,970.0,2260,25306,556,9,0,0,883,18509692,497,0,0,371.0,419.0,365.0,373.0,221.0,189.0,148.0,174.0
1728,159268,224,2,0.0,5,7,42,13,3,0,1,297.0,1956,43567,223,9,0,0,1588,31761480,0,1716,0,161.0,129.0,245.0,240.0,328.0,297.0,231.0,325.0
1729,749063,8,5,0.0,5,21,60,8,8,0,18,133.0,1299,25666,184,6,0,0,991,16265755,0,0,0,49.0,145.0,171.0,173.0,224.0,158.0,151.0,228.0
1730,466029,9,75,26.0,56,305,242,79,10,0,55,857.0,1070,11049,403,5,0,0,303,15601662,2028,2028,0,126.0,182.0,173.0,148.0,121.0,109.0,86.0,125.0
1731,1732427,134,983,130.0,587,997,950,501,1268,0,571,6121.0,2865,38010,455,11,0,0,1300,70580881,376,0,0,343.0,538.0,439.0,342.0,390.0,144.0,268.0,401.0
1732,0,245,59,90.0,1163,112,542,1225,131,0,99,3666.0,971,27868,0,0,0,0,976,58446574,1555,0,0,32.0,47.0,93.0,140.0,130.0,108.0,158.0,263.0
1733,4206531,72,47,42.0,5,1,13,235,1,0,25,441.0,1668,45022,0,23,0,0,1695,60284535,293,0,0,34.0,234.0,229.0,165.0,142.0,141.0,248.0,475.0
1734,0,49,33,19.0,27,48,116,30,71,0,71,464.0,1045,26835,0,0,0,0,1060,46459728,451,0,0,69.0,90.0,71.0,52.0,123.0,110.0,188.0,342.0
1735,890249,914,130,54.0,1669,260,5226,493,712,0,439,9897.0,2235,36423,532,16,0,0,1061,33916161,756,1738,0,277.0,241.0,282.0,341.0,304.0,300.0,230.0,260.0
1736,4956,1056,220,436.0,76,428,234,195,45,0,131,2821.0,2857,38020,239,2,0,0,1362,27759470,966,0,5970,423.0,531.0,414.0,261.0,373.0,292.0,247.0,316.0
1737,319448,417,429,74.0,40,51,142,150,405,0,55,1763.0,2684,46161,238,13,0,0,1589,31393976,475,1448,0,253.0,400.0,395.0,351.0,355.0,296.0,247.0,387.0
1738,2387,9,31,0.0,9,29,23,17,0,0,31,149.0,1714,44564,37,1,0,0,1730,25498750,0,0,0,83.0,144.0,226.0,233.0,284.0,229.0,230.0,285.0
1739,434,73,4,20.0,3,72,36,58,16,0,10,292.0,2218,38272,277,1,0,0,1444,21330702,808,0,0,313.0,238.0,348.0,334.0,248.0,211.0,245.0,281.0
1740,0,344,142,13.0,21,61,143,138,138,0,92,1092.0,1596,29547,212,0,0,0,1112,17850951,0,0,0,184.0,279.0,277.0,329.0,166.0,93.0,102.0,166.0
1741,54503,100,193,31.0,49,425,323,98,847,0,351,2417.0,3507,42547,384,2,0,0,1666,23829082,508,0,0,796.0,591.0,524.0,522.0,343.0,209.0,238.0,284.0
1742,707,382,23,0.0,16,553,105,35,72,0,243,1429.0,2027,36708,179,1,0,0,1460,18869607,1199,0,0,366.0,284.0,305.0,221.0,227.0,159.0,187.0,278.0
1743,1411908,0,15,6.0,8,99,34,14,5,0,7,188.0,1294,27948,174,1,0,0,1099,22617821,31,0,0,101.0,158.0,164.0,157.0,226.0,153.0,132.0,203.0
1744,0,7,143,0.0,57,48,37,15,20,0,20,347.0,1782,37205,52,0,0,0,1492,33333362,255,0,0,198.0,151.0,243.0,225.0,274.0,200.0,225.0,266.0
1745,5351,485,109,381.0,40,338,119,17,706,0,164,2359.0,2543,47897,109,2,0,0,1836,25778505,757,1615,0,344.0,382.0,400.0,380.0,293.0,218.0,259.0,267.0
1746,0,81,1,39.0,5,65,67,18,62,0,24,362.0,1716,33876,55,0,0,0,1313,14523747,610,0,0,225.0,255.0,287.0,170.0,262.0,139.0,158.0,220.0
1747,0,69,2,0.0,8,77,28,30,67,0,21,302.0,2106,40141,470,0,0,0,1501,24141541,477,0,0,407.0,346.0,291.0,267.0,231.0,161.0,185.0,218.0
1748,6781,2,40,100.0,20,29,52,17,112,0,37,409.0,563,14828,0,2,0,0,603,10011828,0,0,0,23.0,47.0,86.0,79.0,97.0,69.0,68.0,94.0
1749,0,70,63,1.0,16,185,64,37,1,0,108,545.0,1948,34834,97,0,0,0,1359,17361383,517,0,0,302.0,299.0,320.0,331.0,229.0,160.0,140.0,167.0
1750,2324,383,10,399.0,45,263,32,46,0,0,36,1214.0,359,5494,18,1,0,0,198,10245985,786,1646,0,133.0,47.0,44.0,47.0,26.0,20.0,9.0,33.0
1751,0,1,10,0.0,3,16,22,37,0,0,15,104.0,869,21928,0,0,0,0,898,7799400,0,0,0,62.0,85.0,124.0,153.0,133.0,95.0,95.0,122.0
1752,604,18,4,11.0,23,90,54,41,4,0,12,257.0,782,14942,60,1,0,0,577,6043714,0,0,0,143.0,68.0,135.0,158.0,85.0,47.0,54.0,92.0
1753,4967,173,40,227.0,3,184,28,93,99,0,155,1002.0,1830,36675,0,1,0,0,1471,16068137,880,0,0,92.0,311.0,322.0,343.0,208.0,168.0,192.0,194.0
1754,0,60,185,1017.0,53,167,358,23,329,0,86,2278.0,1095,16550,271,0,0,0,617,10508461,35,0,0,205.0,173.0,105.0,105.0,171.0,111.0,83.0,142.0
1755,860,943,0,2.0,16,15,49,20,0,0,119,1164.0,350,9776,3,1,0,0,385,40197466,482,0,5949,32.0,56.0,38.0,36.0,47.0,42.0,47.0,52.0
1756,0,95,0,0.0,0,0,0,0,0,0,0,95.0,672,18878,8,0,0,0,658,89846156,784,0,0,30.0,66.0,41.0,52.0,63.0,71.0,118.0,231.0
1757,0,50,0,0.0,0,0,0,0,0,0,0,50.0,835,22703,0,0,0,0,828,70949073,0,0,0,8.0,47.0,73.0,144.0,90.0,86.0,154.0,233.0
1758,0,0,0,0.0,8,1,4,14,0,0,2,29.0,27,1385,0,0,0,0,27,87379326,0,0,0,7.0,2.0,6.0,8.0,0.0,0.0,0.0,4.0
1759,0,0,0,73.0,2,2,1,34,0,0,4,116.0,463,16216,0,0,0,0,451,155744926,0,0,0,70.0,85.0,72.0,114.0,6.0,14.0,17.0,85.0
1760,0,1,0,0.0,13,0,4,9,0,0,3,30.0,118,6659,0,0,0,0,118,894148575,0,0,0,12.0,17.0,9.0,11.0,14.0,9.0,18.0,28.0
1761,906425,1,0,2.0,8,0,1,9,0,0,4,25.0,354,12360,0,1,0,0,354,92284055,0,0,0,27.0,39.0,28.0,48.0,36.0,35.0,57.0,84.0
1762,319840,379,153,98.0,109,65,144,296,88,0,86,1418.0,3098,81184,107,7,0,0,2972,171634603,580,969,0,118.0,282.0,238.0,232.0,327.0,327.0,599.0,975.0
1763,130030,0,0,0.0,0,0,0,0,0,0,0,0.0,10,1141,0,1,0,0,10,66360525,0,0,0,1.0,3.0,1.0,4.0,0.0,0.0,0.0,1.0
1764,0,67,0,0.0,5,0,30,14,4,0,36,156.0,1803,51204,0,0,0,0,1927,84790599,365,0,0,105.0,291.0,220.0,208.0,209.0,147.0,230.0,393.0
1765,0,24,0,19.0,41,12,68,55,26,0,38,283.0,990,28325,0,0,0,0,1015,71560360,0,0,0,49.0,125.0,74.0,50.0,111.0,100.0,155.0,326.0
1766,0,102,4,0.0,7,59,41,108,14,0,16,351.0,336,6811,0,0,0,0,219,26711937,529,529,0,46.0,50.0,24.0,20.0,33.0,28.0,58.0,77.0
1767,0,337,56,9.0,93,387,1424,85,401,0,69,2861.0,386,9324,0,0,0,0,292,32608474,730,730,0,40.0,38.0,22.0,16.0,76.0,41.0,76.0,77.0
1768,405749,86,42,10.0,113,105,171,44,62,0,23,656.0,3107,62278,502,3,0,0,2239,85253854,659,0,0,187.0,271.0,209.0,285.0,330.0,313.0,454.0,1058.0
1769,0,2,0,0.0,3,0,8,1,0,0,0,14.0,457,12929,0,0,0,0,473,45112387,0,0,0,14.0,33.0,23.0,42.0,57.0,48.0,72.0,168.0
1770,0,0,0,0.0,6,0,1,1,0,0,3,11.0,247,8027,0,0,0,0,251,49933302,0,0,0,6.0,19.0,21.0,19.0,37.0,22.0,43.0,80.0
1771,0,1,3,0.0,1,0,5,4,0,0,7,21.0,32,1659,0,0,0,0,34,66064431,0,0,0,1.0,2.0,4.0,3.0,3.0,8.0,4.0,7.0
1772,17805,61,7,0.0,3,7,23,16,4,0,9,130.0,840,26529,0,1,0,0,786,170664803,509,0,0,52.0,45.0,76.0,194.0,76.0,67.0,123.0,207.0
1773,1627121,253,68,53.0,38,190,25,64,31,0,13,735.0,1029,30899,0,9,0,0,984,142844117,1180,31,0,62.0,170.0,179.0,159.0,113.0,56.0,119.0,171.0
1774,6839923,6,0,0.0,8,9,27,58,2,0,23,133.0,148,7903,0,1,0,0,148,287602757,0,0,0,3.0,16.0,22.0,17.0,17.0,19.0,20.0,34.0
1775,0,0,0,0.0,3,0,6,3,0,0,3,15.0,174,5638,0,0,0,0,183,71218042,0,0,0,9.0,13.0,14.0,13.0,18.0,17.0,27.0,63.0
1776,0,0,0,0.0,0,0,0,0,0,0,0,0.0,580,16266,0,0,0,0,580,32543322,0,0,0,57.0,32.0,55.0,60.0,65.0,56.0,90.0,165.0
1777,0,1,0,14.0,6,0,5,7,0,0,1,34.0,414,12768,0,0,0,0,414,50346498,0,0,0,22.0,34.0,28.0,23.0,44.0,37.0,82.0,144.0
1778,0,0,0,0.0,1,0,4,7,1,0,2,15.0,221,6420,15,0,0,0,206,26766196,0,0,0,7.0,20.0,13.0,12.0,30.0,24.0,45.0,70.0
1779,0,20,2,0.0,6,18,12,12,13,0,0,83.0,270,7087,0,0,0,0,275,16234951,0,0,0,4.0,40.0,27.0,24.0,29.0,36.0,35.0,75.0
1780,0,137,0,0.0,0,23,5,9,0,0,2,176.0,261,7135,0,0,0,0,264,17902084,1684,0,0,11.0,28.0,15.0,21.0,32.0,21.0,53.0,80.0
1781,0,139,0,0.0,1,16,5,3,1,0,6,171.0,175,5128,0,0,0,0,185,16488840,734,0,0,4.0,26.0,19.0,19.0,17.0,13.0,31.0,46.0
1782,0,0,0,0.0,0,0,0,0,0,0,0,0.0,223,7029,0,0,0,0,246,15444830,0,0,0,18.0,9.0,13.0,25.0,20.0,16.0,36.0,86.0
1783,0,0,0,0.0,0,0,0,0,0,0,0,0.0,569,15483,0,0,0,0,577,14547427,0,0,0,24.0,66.0,33.0,26.0,64.0,48.0,101.0,207.0
1784,556701,0,0,0.0,0,0,0,0,0,0,0,0.0,410,11370,0,1,0,0,416,12882464,532,0,0,17.0,29.0,18.0,30.0,66.0,42.0,68.0,140.0
1785,18128,127,0,0.0,0,0,0,0,0,0,0,127.0,903,27864,0,2,0,0,913,30434382,658,0,0,43.0,53.0,73.0,32.0,104.0,130.0,132.0,336.0
1786,0,0,0,0.0,0,0,0,0,0,0,0,0.0,666,16149,24,0,0,0,652,18744617,0,0,0,51.0,39.0,20.0,25.0,57.0,71.0,119.0,284.0
1787,0,0,0,0.0,0,0,0,0,0,0,0,0.0,397,9831,0,0,0,0,401,5482351,0,0,0,11.0,6.0,18.0,18.0,55.0,53.0,67.0,169.0
1788,0,0,0,7.0,0,0,0,0,0,0,0,7.0,1100,23847,0,0,0,0,948,14007035,0,0,0,60.0,53.0,127.0,83.0,106.0,125.0,202.0,344.0
1789,6261548,0,0,3.0,0,0,0,0,0,0,0,3.0,52,2281,0,5,0,0,52,18979184,0,0,0,2.0,1.0,3.0,5.0,7.0,5.0,11.0,18.0
1790,0,73,0,0.0,0,0,0,0,0,0,0,73.0,1068,27950,0,0,0,0,1093,18619740,530,0,0,31.0,31.0,54.0,94.0,116.0,97.0,209.0,436.0
1791,0,249,0,9.0,0,0,0,0,0,0,0,258.0,975,21454,177,0,0,0,779,14378256,2370,0,0,11.0,59.0,54.0,34.0,144.0,102.0,195.0,376.0
1792,0,0,0,0.0,0,0,0,0,0,0,0,0.0,301,9502,0,0,0,0,319,15674594,0,0,0,31.0,14.0,8.0,16.0,34.0,29.0,57.0,112.0
1793,1503878,0,0,0.0,0,0,13,0,0,0,1,14.0,29,1875,0,17,0,0,31,14547994,0,0,0,5.0,1.0,1.0,0.0,7.0,1.0,3.0,11.0
1794,0,0,0,0.0,0,0,37,0,0,0,1,38.0,76,2355,0,0,0,0,77,17217139,0,0,0,11.0,1.0,0.0,6.0,9.0,3.0,15.0,31.0
1795,355418,0,0,0.0,3,1,7,18,2,0,17,48.0,409,12705,0,1,0,0,409,120499492,0,0,0,16.0,53.0,40.0,36.0,56.0,39.0,55.0,114.0
1796,47705,0,18,0.0,0,1,6,22,3,0,4,54.0,240,8242,0,1,0,0,204,173258274,0,0,0,1.0,41.0,24.0,10.0,38.0,28.0,27.0,71.0
1797,1281093,0,0,0.0,0,0,0,0,0,0,0,0.0,44,2925,0,1,0,0,44,72032407,0,0,0,0.0,4.0,3.0,8.0,8.0,5.0,9.0,7.0
1798,22084,6,2,0.0,0,4,12,3,0,0,2,29.0,25,1539,0,1,0,0,25,35634417,0,0,0,0.0,3.0,5.0,2.0,5.0,2.0,4.0,4.0
1799,4465,196,33,61.0,1,19,26,52,0,0,9,397.0,718,17304,0,1,0,0,607,27135217,1337,0,0,34.0,124.0,95.0,121.0,90.0,36.0,95.0,123.0
1800,2035,4,0,40.0,1,0,11,25,0,0,4,85.0,287,9178,0,1,0,0,299,57755010,0,0,0,22.0,33.0,17.0,12.0,32.0,36.0,45.0,90.0
1801,0,83,0,0.0,0,0,5,0,0,0,0,88.0,1294,29469,174,0,0,0,1148,19241806,487,0,0,71.0,59.0,39.0,53.0,159.0,137.0,227.0,549.0
1802,0,0,0,0.0,0,0,12,0,0,0,4,16.0,1262,28468,224,0,0,0,1074,28279882,0,0,0,50.0,58.0,73.0,70.0,169.0,139.0,236.0,467.0
1803,0,0,0,0.0,0,0,0,0,0,0,0,0.0,558,15351,0,0,0,0,567,12456007,0,0,0,10.0,15.0,31.0,39.0,75.0,62.0,92.0,234.0
1804,548,0,0,0.0,0,0,0,0,0,0,0,0.0,703,18417,0,1,0,0,715,18855175,0,0,0,1.0,29.0,30.0,30.0,100.0,63.0,136.0,314.0
1805,0,271,23,0.0,0,0,0,0,12,0,1,307.0,379,12539,0,0,0,0,403,15237842,0,2861,0,0.0,0.0,3.0,1.0,70.0,39.0,86.0,180.0
1806,0,337,0,36.0,2,2,20,2,0,0,3,402.0,702,19229,0,0,0,0,713,21643580,638,2184,0,11.0,28.0,36.0,34.0,106.0,87.0,123.0,277.0
1807,0,142,8,0.0,3,10,5,3,23,0,56,250.0,640,12264,0,0,0,0,450,11007242,713,0,0,37.0,6.0,91.0,88.0,71.0,58.0,82.0,207.0
1808,231,0,0,0.0,0,0,0,0,0,0,0,0.0,550,9787,321,1,0,0,303,11132557,0,0,0,18.0,43.0,52.0,28.0,86.0,54.0,100.0,169.0
1809,0,0,0,0.0,0,0,0,0,0,0,0,0.0,560,15576,0,0,0,0,560,11221871,0,0,0,19.0,42.0,46.0,25.0,78.0,59.0,88.0,203.0
1810,0,0,0,158.0,0,0,0,0,0,0,0,158.0,426,10190,85,0,0,0,384,14201215,134,0,0,12.0,36.0,45.0,43.0,60.0,28.0,68.0,134.0
1811,1871,0,0,6.0,0,0,0,0,0,0,0,6.0,586,15850,2,2,0,0,584,15792980,0,0,0,6.0,29.0,50.0,59.0,66.0,57.0,106.0,213.0
1812,6534,0,0,0.0,0,0,0,0,0,0,0,0.0,306,9244,0,1,0,0,320,11486404,0,0,0,10.0,6.0,8.0,9.0,53.0,33.0,51.0,136.0
1813,0,91,0,0.0,0,0,0,0,0,0,0,91.0,549,16298,4,0,0,0,569,49148339,723,0,0,22.0,15.0,11.0,16.0,71.0,70.0,98.0,246.0
1814,405756,0,0,0.0,0,0,0,0,0,0,0,0.0,676,17604,63,2,0,0,637,45548246,0,0,0,42.0,77.0,59.0,57.0,56.0,42.0,111.0,232.0
1815,1539,44,8,0.0,8,180,69,3,0,0,379,691.0,1562,16328,2464,1,0,0,550,17538458,0,0,0,281.0,235.0,241.0,156.0,112.0,142.0,154.0,241.0
1816,6272412,0,0,0.0,0,0,0,0,0,0,0,0.0,321,4165,207,1,0,0,114,9695184,0,0,0,38.0,43.0,43.0,44.0,38.0,23.0,29.0,63.0
1817,0,90,0,0.0,0,0,0,0,0,0,0,90.0,865,15844,121,0,0,0,493,13829691,953,0,0,0.0,109.0,103.0,69.0,141.0,97.0,115.0,231.0
1818,803,7,63,0.0,151,64,48,3,7,0,22,365.0,856,10869,166,2,0,0,373,10789232,0,0,0,53.0,82.0,77.0,73.0,142.0,103.0,82.0,244.0
1819,0,0,134,0.0,154,170,971,14,377,0,79,1899.0,650,1050,291,0,0,0,29,5169531,0,0,0,110.0,101.0,91.0,78.0,82.0,47.0,44.0,97.0
1820,0,120,53,40.0,72,237,495,45,186,0,66,1314.0,503,9038,22,0,0,0,271,13920656,0,0,0,76.0,45.0,83.0,69.0,52.0,35.0,60.0,83.0
1821,0,70,1,0.0,5,0,5,0,0,0,0,81.0,808,19135,108,0,0,0,757,8010890,0,0,0,29.0,39.0,84.0,82.0,95.0,71.0,121.0,287.0
1822,0,0,0,0.0,0,0,0,0,0,0,0,0.0,932,24829,0,0,0,0,967,11451121,0,0,0,0.0,8.0,27.0,36.0,149.0,122.0,199.0,391.0
1823,0,246,64,14.0,16,121,181,30,131,0,42,845.0,1495,17305,467,0,0,0,612,16654422,1055,0,0,213.0,129.0,254.0,175.0,154.0,88.0,153.0,329.0
1824,289612,82,76,0.0,14,112,135,38,112,0,38,607.0,1039,8193,176,1,0,0,272,5983316,1496,0,0,159.0,87.0,182.0,127.0,113.0,72.0,115.0,184.0
1825,0,166,1,0.0,2,0,1,1,0,0,0,171.0,2115,28837,742,0,0,0,1174,16757117,1426,43,0,77.0,107.0,312.0,234.0,239.0,190.0,298.0,658.0
1826,0,4,26,0.0,6,19,32,7,5,0,32,131.0,1816,34711,389,0,0,0,1351,12243407,0,0,0,21.0,147.0,184.0,234.0,213.0,166.0,320.0,531.0
1827,0,119,57,0.0,19,75,94,22,8,0,101,495.0,99,4352,0,0,0,0,99,43595822,598,0,0,1.0,5.0,9.0,11.0,21.0,13.0,13.0,26.0
1828,0,8,6,20.0,228,0,89,152,0,0,52,555.0,372,15415,0,0,0,0,387,104127219,0,0,0,11.0,38.0,33.0,16.0,38.0,46.0,68.0,122.0
1829,0,4,2,0.0,2,6,11,24,0,0,7,56.0,372,12313,0,0,0,0,325,46374411,0,0,0,16.0,32.0,38.0,52.0,37.0,42.0,63.0,92.0
1830,2216,186,30,157.0,24,42,81,13,16,0,78,627.0,591,15652,66,1,0,0,523,32480078,80,80,0,4.0,58.0,59.0,82.0,66.0,74.0,116.0,132.0
1831,7401,9,6,0.0,13,4,15,69,8,0,14,138.0,144,4008,0,2,0,0,119,15267368,0,0,0,3.0,15.0,19.0,23.0,15.0,8.0,26.0,35.0
1832,308651,58,92,48.0,48,14,162,172,24,0,325,943.0,2226,51587,295,11,0,0,1975,46148594,553,0,0,15.0,119.0,200.0,203.0,257.0,235.0,395.0,802.0
1833,502,29,6,53.0,866,78,303,41,17,0,12,1405.0,752,16630,44,1,0,0,570,20470770,0,0,0,18.0,40.0,50.0,113.0,82.0,62.0,138.0,249.0
1834,0,1,2,2.0,9,8,41,4,4,0,4,75.0,517,12995,82,0,0,0,413,26543213,0,0,0,7.0,17.0,40.0,52.0,63.0,56.0,106.0,176.0
1835,0,34,0,43.0,13,0,5,37,0,0,1,133.0,150,6465,0,0,0,0,135,136814909,0,0,0,0.0,9.0,25.0,35.0,18.0,13.0,19.0,31.0
1836,1343096,41,216,1040.0,23,79,56,25,21,0,9,1510.0,491,15802,16,5,0,0,495,44584833,0,0,0,37.0,80.0,61.0,53.0,46.0,32.0,62.0,120.0
1837,4041444,402,89,0.0,41,72,103,41,84,0,155,987.0,263,9643,0,9,0,0,210,52141787,476,1944,0,29.0,41.0,40.0,44.0,36.0,12.0,19.0,42.0
1838,0,0,234,0.0,209,45,36,53,363,0,45,985.0,83,3376,0,0,0,0,83,11377519,0,0,0,11.0,3.0,4.0,6.0,8.0,3.0,24.0,24.0
1839,1413927,144,180,48.0,85,205,230,263,261,0,130,1546.0,1098,33064,0,3,0,0,1012,74589188,1450,80,0,145.0,158.0,118.0,86.0,104.0,98.0,161.0,228.0
1840,1141,135,78,95.0,29,70,67,100,132,0,54,760.0,1373,27227,123,2,0,0,938,28865025,523,0,0,224.0,166.0,110.0,91.0,159.0,102.0,232.0,289.0
1841,0,0,0,0.0,0,0,0,0,0,0,0,0.0,180,7342,0,0,0,0,182,54431691,0,0,0,1.0,15.0,26.0,42.0,19.0,17.0,26.0,34.0
1842,708,0,0,0.0,0,0,7,6,2,0,8,23.0,410,14516,0,1,0,0,447,221785009,0,0,0,13.0,62.0,37.0,48.0,48.0,35.0,61.0,106.0
1843,0,0,0,0.0,4,1,16,7,3,0,1,32.0,42,7937,0,0,0,0,42,3324176463,0,0,0,0.0,4.0,4.0,4.0,3.0,5.0,12.0,10.0
1844,278719,42,3,39.0,1,0,3,6,1,0,354,449.0,330,51502,0,1,0,0,586,8754791530,35,14,0,78.0,86.0,99.0,26.0,0.0,3.0,5.0,33.0
1845,0,0,5,45.0,9,0,7,5,2,0,4,77.0,201,13409,152,0,0,0,147,2477520473,0,0,0,30.0,5.0,25.0,46.0,13.0,18.0,27.0,37.0
1846,0,0,2,0.0,5,0,0,0,0,0,0,7.0,108,11005,0,0,0,0,184,1626341267,0,0,0,14.0,2.0,8.0,26.0,6.0,10.0,12.0,30.0
1847,1193,1,5,15.0,4,1,11,4,3,0,4,48.0,1484,44356,0,1,0,0,1586,93887749,0,0,0,56.0,134.0,190.0,300.0,159.0,116.0,202.0,327.0
1848,0,1,6,51.0,19,0,9,7,4,0,5,102.0,664,15774,0,0,0,0,418,513461856,0,0,0,9.0,17.0,76.0,100.0,120.0,78.0,88.0,176.0
1849,38758,1,0,14.0,3,0,20,14,8,0,2,62.0,375,14360,0,1,0,0,345,747070603,0,0,0,6.0,66.0,47.0,26.0,76.0,60.0,53.0,41.0
1850,0,18,0,0.0,3,0,16,47,0,0,1,85.0,253,8240,0,0,0,0,253,37321400,0,0,0,31.0,18.0,44.0,40.0,39.0,35.0,22.0,24.0
1851,0,67,0,0.0,1,0,8,27,0,0,4,107.0,558,16506,0,0,0,0,532,74419003,0,0,0,46.0,41.0,73.0,68.0,114.0,66.0,79.0,71.0
1852,0,25,27,61.0,21,16,54,95,96,0,28,423.0,409,12601,0,0,0,0,401,21732606,0,0,0,28.0,15.0,56.0,81.0,71.0,44.0,47.0,67.0
1853,17374,24,36,32.0,62,9,28,70,72,0,11,344.0,923,26987,2,1,0,0,940,24266126,0,0,0,62.0,47.0,89.0,96.0,224.0,143.0,133.0,129.0
1854,0,119,35,31.0,31,128,106,221,19,0,71,761.0,601,5831,185,0,0,0,198,5137882,799,0,0,143.0,116.0,99.0,127.0,40.0,51.0,11.0,14.0
1855,0,0,90,163.0,2,23,10,87,3,0,2,380.0,431,7908,0,0,0,0,280,15285286,0,0,0,58.0,88.0,66.0,89.0,41.0,43.0,19.0,27.0
1856,0,42,413,73.0,12,135,112,11,837,0,150,1785.0,587,7551,2,0,0,0,271,6421684,0,88,0,114.0,157.0,140.0,92.0,34.0,45.0,4.0,1.0
1857,43823,125,51,0.0,26,49,39,33,93,0,17,433.0,1400,34968,0,1,0,0,1418,22392969,710,0,0,18.0,197.0,197.0,251.0,231.0,185.0,150.0,171.0
1858,5116,96,0,0.0,0,1,9,5,0,0,1,112.0,967,27612,0,1,0,0,1037,16589042,648,0,0,59.0,137.0,161.0,165.0,160.0,86.0,104.0,95.0
1859,0,0,0,0.0,0,0,0,0,0,0,0,0.0,554,15417,0,0,0,0,580,9343735,0,0,0,13.0,40.0,95.0,111.0,92.0,73.0,79.0,51.0
1860,14841,3,0,0.0,2,7,13,6,0,0,5,36.0,1117,29763,0,1,0,0,1168,17424909,0,0,0,108.0,97.0,163.0,226.0,154.0,137.0,134.0,98.0
